Article_ID;Sentence;Compound;Date
45286;despite wheat relief Economic clouds bear silver lining for pork groups UK farmers defend subsidies despite harvest relief EU pig farmers 'alone' in facing losses .;-0.7788;2011-10-28 00:00:00
45310;31  Oct 2011. by Agrimoney.com Egypt officials buy first Ukraine wheat since 2008 Grain officials in Egypt.;0.0;2011-10-31 00:00:00
45310;on Saturday bought 120.000 tonnes of Ukrainian wheat at an average of $248.61 a tonne.;0.0;2011-10-31 00:00:00
45310;has been signalling its wish to purchase wheat from outside Russia.;0.4019;2011-10-31 00:00:00
45310;"that there were ""no offers of US wheat"" at the previous tender.";-0.296;2011-10-31 00:00:00
45310;"French wheat is one of the more strategic and stable sources"".";0.3535;2011-10-31 00:00:00
45310;French wheat is considerably more expensive than Black Sea supplies.;0.0;2011-10-31 00:00:00
45310;And while Argentine wheat was the cheapest at flat price at the latest tender.;0.0;2011-10-31 00:00:00
45310;"is getting increasingly frustrated that the only wheat that's being offered at realistic prices is from the Black Sea.""";-0.5267;2011-10-31 00:00:00
45310;represented its first order of Ukraine wheat in three years.;0.0;2011-10-31 00:00:00
45310;after the sale of 100.000 tonnes of wheat to Jordan and.;0.0;2011-10-31 00:00:00
45310;RELATED ARTICLES Russian wheat exports 'set for record high' .;0.0;2011-10-31 00:00:00
45310;IGC Ukraine wheat misses out on Egyptian order Quality cloud over fresh Ukraine.Egypt wheat trade Black Sea states deepen divide on wheat exports Russian wheat  scoops all of huge Egyptian order gricultural Commodities  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.5106;2011-10-31 00:00:00
45312;31  Oct 2011. by Agrimoney.com Weak wheat price to prompt drop in US sowings Wheat sowings in the US may fall below last year's in 2011.12 because of the price signals sent by futures markets.;-0.6124;2011-10-31 00:00:00
45312;"discount in Chicago wheat futures to corn looks set to continue ""into the foreseeable future"" thanks to the opposed fundamentals of the two grains.";0.4404;2011-10-31 00:00:00
45312;to the wheat market.;0.0;2011-10-31 00:00:00
45312;"The ""unfavourable price trend"" for wheat resulting from this dynamic ""is likely to result in a smaller acreage for wheat in the US in favour of corn"".";0.7096;2011-10-31 00:00:00
45312;"the need to fight for acres would at least ""lend support to wheat at its current price level"".";0.0258;2011-10-31 00:00:00
45312;Barclays Capital also forecast support to wheat prices from strong corn values encouraging a switching of grains.;0.9022;2011-10-31 00:00:00
45312;"""We expect substitution demnd for feed away from corn to bode well for wheat demand.""";0.2732;2011-10-31 00:00:00
45312;"a figure which took into account ""this year's unplanted spring wheat acreage"".";0.0;2011-10-31 00:00:00
45312;US wheat sowings during the autumn planting window started at a slow pace.;0.0;2011-10-31 00:00:00
45312;And even much wheat which has been planted is currently seen unlikely to make it to harvest.;0.0;2011-10-31 00:00:00
45312;"Speculator positions Commerzbank's comments came as it flagged that ""short positions are still dominant"" in speculators' positions on Chicago wheat.";0.0;2011-10-31 00:00:00
45312;RELATED ARTICLES Farm spray groups milk rapid South America sowings Agricultural commodities 'primed for a bounce' Farmers ditch set.aside land to lift grain sowings World wheat sowings for 2012 'to hit decade high'  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.1531;2011-10-31 00:00:00
45323;global wheat production dropped substantially enough to bring total grain output to just below 2008 levels.;0.0;2011-11-01 00:00:00
45323;overall wheat yields plunged 40% in 2010. compared to a decline of only 5% worldwide.;0.0;2011-11-01 00:00:00
45323;Russia  the fourth largest wheat exporter in 2009  banned all wheat exports.;-0.4588;2011-11-01 00:00:00
45327;GrainCorp has expanded its wheat.;0.0;2011-11-01 00:00:00
45327;Watkins said the company has received 5.2 million tonnes of wheat.;0.0;2011-11-01 00:00:00
45336;We explain the relationship between wheat quality and its effect on the milling process.;0.0;2011-11-01 00:00:00
45336;participants will leave the course with an understanding of the wheat varieties and what it can best produce.;0.6124;2011-11-01 00:00:00
45336;wheat breeders.;0.0;2011-11-01 00:00:00
45336;international wheat/grain traders.;0.0;2011-11-01 00:00:00
45339;with a full.day workshop that focused on wheat.related issues and technical presentations.;0.3818;2011-11-01 00:00:00
45339;and covered topics such as wheat structure and composition.;0.0;2011-11-01 00:00:00
45339;wheat classes and uses.;0.0;2011-11-01 00:00:00
45339;wheat grading systems and the effects of wheat quality on milling extraction and flour quality and milling wheat of different classes.;0.0;2011-11-01 00:00:00
45339;"""The district was interested in providing a forum for the discussion of purely technical issues related to processing wheat.";0.4019;2011-11-01 00:00:00
45342;processors and millers would gather to trade wheat.;0.0;2011-11-01 00:00:00
45343;AUSTRALIA  Although Australian wheat quality in October was down compared to the previous month.;0.0;2011-11-01 00:00:00
45343;The ABS said stocks of milling grade wheat at the end of October were 3.8 million tonnes.;0.0;2011-11-01 00:00:00
45343;Stocks of feed grade wheat grain at the end of October were 3.5 million tonnes.;0.0;2011-11-01 00:00:00
45343;Total bulk storage of wheat grain at the end of October was more than double the amount stored at the same time last year.;0.0;2011-11-01 00:00:00
45343;All states reported decreases in stocks of wheat grain compared to September 2011. following the expected pattern of post.harvest decline.;0.0;2011-11-01 00:00:00
45343;NSW/ACT stored the largest amounts of wheat grain at 2.7 million tonnes (37% of the national stock). ;0.0;2011-11-01 00:00:00
45346;it also recommends the provision of wheat.;0.2263;2011-11-01 00:00:00
45373;including barley and wheat.;0.0;2011-11-01 00:00:00
45373;RELATED ARTICLES Argentine wheat undercuts Russia.;0.0;2011-11-01 00:00:00
45373;Ukraine supplies Aussie farm flags wheat tactic as price fears rise Twin boost to hopes for Aussie milling wheat price Australia.;0.4019;2011-11-01 00:00:00
45374;1  Nov 2011. by Agrimoney.com Argentine wheat undercuts Russia.;0.0;2011-11-01 00:00:00
45374;Ukraine supplies Argentine wheat flexed its muscle as tough price competitor on international markets by extending to more than $3 a tonne its discount to the cheapest suppliesthat the Black Sea could offer.;-0.128;2011-11-01 00:00:00
45374;stuck with Black Sea wheat supplies at its latest tender.;-0.25;2011-11-01 00:00:00
45374;And Argentine wheat proved .;0.0;2011-11-01 00:00:00
45374;"'Available and cheap' ""You don't get the feeling that Argentine wheat is ever going to win in Egypt in the current market.";0.5315;2011-11-01 00:00:00
45374;Argentina's southern hemisphere rival in wheat exports.;0.0;2011-11-01 00:00:00
45374;Argentine wheat too comes with a supply risk.;-0.2732;2011-11-01 00:00:00
45374;'More than currency moves' French wheat followed Argentine supplies inimproving its competitiveness.;0.0;2011-11-01 00:00:00
45374;That left French wheat with a further $13 a tonne to cut before undercutting Russian supplies.;-0.2732;2011-11-01 00:00:00
45374;"European wheat will need a lot more than currency moves to seriously position itself on a competitive footing against Russian and Ukrainian sales.""";0.0;2011-11-01 00:00:00
45374;November milling wheat stood 0.4% higher at E187.75 a tonne higher in late deals.;0.0;2011-11-01 00:00:00
45374;RELATED ARTICLES Egypt officials buy first Ukraine wheat since 2008 Ukraine wheat misses out on Egyptian order Quality cloud over fresh Ukraine.Egypt wheat trade Black Sea states deepen divide on wheat exports  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.25;2011-11-01 00:00:00
45381;RELATED ARTICLES Firm prices to take 2012 corn sowings near to high Frost.hit Mexico faces record corn imports Weak wheat price to prompt drop in US sowings World wheat sowings for 2012 'to hit decade high' Fertilizer share sell.off overdone .;-0.4215;2011-11-02 00:00:00
45391;the FAO pegged world wheat stocks at 189.7m tonnes at the close of 2011.12. well below the estimate of 202.4m tonnes from the US Department of Agriculture.;0.2732;2011-11-03 00:00:00
45392;3  Nov 2011. by Agrimoney.com Quality downgrades begin of rain.hit Aussie wheat Australia looked set for more of the rains which it emerged were.;0.0;2011-11-03 00:00:00
45392;causing notable wheat quality downgrades.;0.0;2011-11-03 00:00:00
45392;rainfall on mature grain can lower wheat gluten levels and encourage sprouting.;0.5994;2011-11-03 00:00:00
45392;More than one.third of the east coast wheat crop was downgraded to feed.;0.0;2011-11-03 00:00:00
45392;RELATED ARTICLES MF Global collapse halts trading in Aussie grains Aussie farm flags wheat tactic as price fears rise Twin boost to hopes for Aussie milling wheat price Australia.;-0.128;2011-11-03 00:00:00
45412;last weekend bought 180.000 tonnes of Ukrainian wheat.;0.0;2011-11-04 00:00:00
45412;Ukraine supplies Egypt officials buy first Ukraine wheat since 2008 Ukraine wheat misses out on Egyptian order  Bumper Ukraine grain exports back on the agenda  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.0772;2011-11-04 00:00:00
45413;"less profitable commodities such as edible beans and wheat"".";0.3832;2011-11-04 00:00:00
45431;7  Nov 2011. by Agrimoney.com Low price to drive Aussie wheat exports to record  Australian wheat exports may set a record by further than has been thought.;-0.2732;2011-11-07 00:00:00
45431;Rabobank pegged the 2011.12 Australian wheat harvest at 25.6m tonnes.;0.0;2011-11-07 00:00:00
45431;the bank was more upbeat than both organisations on Australia's wheat export prospects.;0.296;2011-11-07 00:00:00
45431;these factors looked set to weigh on prices of Australian wheat.;0.0;2011-11-07 00:00:00
45431;"typically  the keenest competitor on export markets ""The Black Sea region has consistently been the cheapest origin of wheat since the end of July.""";0.4404;2011-11-07 00:00:00
45431;Australian origin wheat has recently been priced at or close to Black Sea values.;0.4019;2011-11-07 00:00:00
45431;it is quite possible that Australia may become the cheapest origin of wheat over the coming months.;0.0;2011-11-07 00:00:00
45431;At a wheat tender by Egypt.;0.0;2011-11-07 00:00:00
45431;last week Australian wheat was offered at $262 a tonne.;0.0;2011-11-07 00:00:00
45431;Russian and Ukrainian wheat won at an average price of just under $251 a tonne.;0.5719;2011-11-07 00:00:00
45431;'Rain damage' Overall Australian wheat prices also looked set to be depressed by a crop which.;-0.7579;2011-11-07 00:00:00
45431;"The comments came as farm officials in Western Australia flagged ""some weather damage due to excessive rain in northern areas and patches of hail and storm damage through much of the wheat belt"".";-0.7269;2011-11-07 00:00:00
45431;And Western Australia grain handler CBH Group on Monday revealed the first wheat blending under an optimisation system introduced this year to help farmers make the most of mixed.quality crops.;0.6486;2011-11-07 00:00:00
45431;canola and wheat  the great majority of the harvest  at 12.3m tonnes.;0.6249;2011-11-07 00:00:00
45431;RELATED ARTICLES Quality downgrades begin of rain.hit Aussie wheat Aussie farm flags wheat tactic as price fears rise Twin boost to hopes for Aussie milling wheat price Australia.;0.4019;2011-11-07 00:00:00
45431;Canada lift hopes for rapeseed supplies Australia wheat hopes 'simply too high' Australia wheat data  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.7351;2011-11-07 00:00:00
45432;sugar and wheat.;0.0;2011-11-07 00:00:00
45432;Soybeans out of favour An increase too in net short positions in London feed wheat.;0.6369;2011-11-07 00:00:00
45433;7  Nov 2011. by Agrimoney.com Brazil opens state wheat buying amid fears at cost Brazil is poised to open seasonal intervention buying for wheat amid concerns over the cost of the scheme.;-0.2023;2011-11-07 00:00:00
45433;Brazil might decide it will never have self.sufficiency in wheat.;0.0;2011-11-07 00:00:00
45433;The country's total wheat consumption is about 11m tonnes a year.;0.0;2011-11-07 00:00:00
45433;Poor yields Brazilian wheat is grown in the south of the country.;-0.4767;2011-11-07 00:00:00
45433;the largest wheat.growing state.;0.0;2011-11-07 00:00:00
45433;Above market Buying wheat at above.market prices.;0.0;2011-11-07 00:00:00
45433;spells significant losses for the government in wheat buying.especially asprices are based on levels set three years ago during the market spike.;-0.2263;2011-11-07 00:00:00
45433;paying R$530 a tonne for bread wheat.;0.0;2011-11-07 00:00:00
45433;RELATED ARTICLES Low price to drive Aussie wheat exports to record  Biotech seed hikes hopes for Brazil's corn harvest Farm spray groups milk rapid South America sowings Football's World Cup threatens agriculture with demotion  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.0772;2011-11-07 00:00:00
45448;Forecasts for Wasde 2011.12 wheat data.October figure.;0.0;2011-11-08 00:00:00
45449;And Argentina is bidding aggressively in wheat too.;-0.3182;2011-11-08 00:00:00
45450;the figure is lower than the estimate of 20m tonnes forecast revealed two  weeks ago by the International Grains Council RELATED ARTICLES Ukraine grain export pick.up shows hidden cost  Argentine wheat undercuts Russia.;-0.296;2011-11-08 00:00:00
45450;Ukraine supplies Russian wheat exports 'set for record high' .;0.0;2011-11-08 00:00:00
45452;"The grocer.to.clothes retailer said that agricultural commodity costs  whose elevated levels had been felt through higher prices of items from wheat for milling to vegetable oils for its ingredients operations  ""appear to be subsiding"".";0.0;2011-11-08 00:00:00
45452;"as ""firm wheat prices and high volatility throughout the year created exceptional grain trading opportunities with record volumes purchased and traded"".";0.5574;2011-11-08 00:00:00
